order_id,restaurant_id,zone,order_time,promised_delivery_time,actual_delivery_time,courier_id,distance_km,payment_type,order_value,customer_phone,order_status
100705,R130,Dokki,2026-03-16 08:41:00,2026-03-16 09:07:55.678309,2026-03-16 09:08:28.857791,C1066,3.4,card,189.99,01119675291,delivered
101582,R143,Maadi,2026-03-16 09:42:00,2026-03-16 10:31:37.176697,2026-03-16 10:29:12.443790,C1063,10.6,cash,140.22,01513599850,delivered
101991,R124,Heliopolis,2026-03-16 10:06:00,2026-03-16 10:37:14.376690,2026-03-16 10:40:18.527504,C1186,5.9,cash,68.83,01133108561,delivered
101279,R24,Heliopolis,2026-03-16 10:12:00,2026-03-16 10:37:41.663282,2026-03-16 10:41:30.778616,C1100,2.3,wallet,205.31,01247984233,delivered
101131,R1,El Maadi,2026-03-16 10:18:00,2026-03-16 10:59:35.982559,2026-03-16 10:57:41.652554,C1048,9.3,card,304.75,01186497263,delivered
102259,R85,Mohandessin,2026-03-16 10:49:00,2026-03-16 11:05:53.535077,2026-03-16 11:10:11.736751,C1168,1.2,card,306.02,01132303870,delivered
102327,R78,Maadi,2026-03-16 10:51:00,2026-03-16 11:19:46.495996,2026-03-16 11:23:46.242383,C1122,4.3,card,263.66,01593668808,delivered
102102,R90,Zamalek,2026-03-16 11:06:00,2026-03-16 11:45:25.902083,2026-03-16 11:49:05.222437,C1085,8.6,cash,69.17,1167991928,delivered
102918,R59,Heliopolis,2026-03-16 11:12:00,2026-03-16 11:52:00.895289,2026-03-16 11:49:32.860139,C1115,8.9,card,407.7,01506282328,delivered
101457,R34,Dokki,2026-03-16 11:59:00,2026-03-16 13:01:08.912586,2026-03-16 12:59:51.910249,C1087,11.6,cash,230.97,01248168352,delivered
102711,R8,Zamalek,2026-03-16 12:14:00,2026-03-16 12:46:55.487304,2026-03-16 12:51:16.687104,C1021,7.4,cash,141.23,01299678580,delivered
100551,R125,Mohandessin,2026-03-16 12:55:00,2026-03-16 13:26:31.838585,2026-03-16 13:21:51.807527,C1087,8.0,wallet,246.49,01113623357,delivered
102436,R38,Nasr City,2026-03-16 13:33:00,2026-03-16 14:04:53.790781,2026-03-16 14:09:07.106596,C1047,7.3,cash,331.93,01531499217,delivered
101922,R16,Zamalek,2026-03-16 14:44:00,2026-03-16 15:15:59.619418,2026-03-16 15:16:43.000955,C1153,2.9,card,86.56,01196361104,delivered
102568,R97,Nasr City,2026-03-16 14:47:00,2026-03-16 15:09:03.542864,2026-03-16 15:13:41.114740,C1178,2.0,wallet,110.29,01213782727,delivered
102486,R58,Mohandessin,2026-03-16 15:26:00,2026-03-16 15:48:15.641318,2026-03-16 15:48:33.282259,C1123,3.7,card,104.08,01175347032,delivered
102546,R108,Zamalek,2026-03-16 16:04:00,2026-03-16 16:58:12.191545,2026-03-16 16:59:00.683813,C1036,10.1,cash,300.86,1135500850,delivered
100727,R134,Nasr City,2026-03-16 16:08:00,2026-03-16 16:46:34.682563,2026-03-16 16:48:00.587181,C1034,8.0,cash,342.08,01243242313,delivered
102138,R53,Heliopolis,2026-03-16 16:40:00,2026-03-16 17:27:39.738510,2026-03-16 17:24:12.707358,C1165,8.5,cash,351.14,01227022,delivered
101324,R142,Maadi,2026-03-16 16:52:00,2026-03-16 17:36:06.476694,2026-03-16 17:31:33.797222,C1118,7.8,card,60.67,01041955973,delivered
102851,R19,Mohandessin,2026-03-16 17:00:00,2026-03-16 17:49:45.895806,2026-03-16 17:50:29.795982,C1183,10.5,card,419.45,01534782436,delivered
100159,R8,Nasr City,2026-03-16 17:31:00,2026-03-16 18:15:01.371642,2026-03-16 18:11:27.865932,C1091,9.3,cash,319.76,01198543702,delivered
102715,R101,Maadi,2026-03-16 17:38:00,2026-03-16 18:10:15.525787,2026-03-16 18:14:41.852317,C1050,5.7,cash,143.35,01599033297,delivered
102476,R146,Mohandessin,2026-03-16 17:46:00,2026-03-16 18:15:43.762356,2026-03-16 18:19:04.146408,C1108,4.0,cash,166.88,01537116754,delivered
100098,R101,maadi,2026-03-16 18:10:00,2026-03-16 18:57:34.223620,2026-03-16 18:53:58.256863,C1059,9.9,cash,167.72,01220494627,delivered
102187,R11,Dokki,2026-03-16 18:21:00,2026-03-16 18:52:08.784251,2026-03-16 18:49:06.043265,,5.5,wallet,394.03,01057318697,delivered
100655,R103,Heliopolis,2026-03-16 18:29:00,2026-03-16 19:23:13.159917,2026-03-16 19:20:04.332465,C1193,11.2,wallet,307.93,01225458172,delivered
100924,R22,Nasr City,2026-03-16 19:47:00,2026-03-16 20:20:24.836309,2026-03-16 20:21:42.219975,C1039,4.5,cash,349.09,01154121064,delivered
101476,R7,Dokki,2026-03-16 20:19:00,2026-03-16 20:51:14.068439,2026-03-16 20:50:28.836670,C1134,7.2,card,69.63,01126633475,delivered
102190,R4,Maadi,2026-03-16 20:47:00,2026-03-16 21:26:01.072775,2026-03-16 21:30:35.203917,C1127,9.5,cash,188.68,01082366957,delivered
102571,R134,Nasr City,2026-03-16 20:48:00,2026-03-16 21:26:41.643525,2026-03-16 21:30:56.997994,C1034,9.4,card,191.41,01196372227,delivered
101979,R15,Nasr City,2026-03-16 20:48:00,2026-03-16 21:32:23.228182,2026-03-16 21:28:08.333204,C1092,7.0,wallet,183.45,01071768526,delivered
102736,R41,Maadi,2026-03-16 20:54:00,2026-03-16 21:41:36.958923,2026-03-16 21:40:55.197100,C1124,9.9,card,308.65,01152204662,delivered
100238,R113,Nasr City,2026-03-16 21:56:00,2026-03-16 22:28:39.631372,2026-03-16 22:24:59.728873,C1124,4.4,cash,376.01,01213560848,delivered
102054,R27,Heliopolis,2026-03-16 22:11:00,2026-03-16 23:04:47.026625,2026-03-16 22:59:52.095654,C1086,10.6,cash,106.65,01488351460,delivered
102064,R31,El Maadi,2026-03-16 22:30:00,2026-03-16 22:52:45.216674,2026-03-16 22:55:04.219654,C1120,1.8,cash,269.01,01637733501,delivered
100498,R112,Zamalek,2026-03-16 22:42:00,2026-03-16 23:26:11.428073,2026-03-16 23:21:56.734301,C1138,7.5,card,282.95,01282978520,delivered
102206,R44,Dokki,2026-03-16 22:49:00,2026-03-16 23:24:17.302311,2026-03-16 23:27:17.311335,C1017,7.7,card,138.24,01100098295,delivered
101782,R13,El Maadi,2026-03-17 07:23:00,2026-03-17 07:53:38.160784,2026-03-17 07:48:44.318905,C1146,6.4,cash,369.41,01270013243,delivered
102841,R116,Zamalek,2026-03-17 07:49:00,2026-03-17 08:33:22.895081,2026-03-17 08:32:13.729666,,10.7,card,221.71,01043113881,delivered
102484,R47,Zamalek,2026-03-17 07:55:00,2026-03-17 08:24:44.032330,2026-03-17 08:20:04.350974,C1072,2.6,cash,64.92,1597067776,delivered
102625,R32,Nasr City,2026-03-17 08:06:00,2026-03-17 08:23:06.651252,2026-03-17 08:27:17.512624,C1154,2.5,cash,176.7,01196151902,delivered
102791,R148,Dokki,2026-03-17 08:18:00,2026-03-17 08:57:47.732986,2026-03-17 08:56:57.052743,C1077,5.5,card,434.14,01239008920,delivered
100075,R124,Nasr City,2026-03-17 08:21:00,2026-03-17 08:42:51.366231,2026-03-17 08:44:19.140689,C1000,3.3,wallet,243.28,01140324541,delivered
102751,R81,Nasr City,2026-03-17 09:19:00,2026-03-17 09:46:16.498348,2026-03-17 09:44:39.936762,C1081,3.9,card,223.31,01161756847,delivered
100688,R36,Zamalek,2026-03-17 09:39:00,2026-03-17 10:07:11.740837,2026-03-17 10:09:29.309665,C1110,6.4,card,310.45,01259881725,delivered
100393,R138,Dokki,2026-03-17 10:01:00,2026-03-17 10:46:07.613479,2026-03-17 10:47:57.841107,C1030,8.6,cash,171.01,01126977407,delivered
101525,R71,Zamalek,2026-03-17 10:08:00,2026-03-17 10:53:52.415056,2026-03-17 10:55:39.838344,,9.9,card,248.32,01128021623,delivered
100643,R26,Nasr City,2026-03-17 10:48:00,2026-03-17 11:12:49.021239,2026-03-17 11:12:07.399634,C1167,3.1,cash,424.43,01256434685,delivered
101295,R104,Nasr City,2026-03-17 11:12:00,2026-03-17 11:33:04.004172,2026-03-17 11:36:32.030951,C1158,3.4,card,106.62,01091931543,delivered
100217,R75,Nasr City,2026-03-17 11:20:00,2026-03-17 11:57:35.192254,2026-03-17 12:00:34.656723,C1187,6.7,card,260.58,01250981293,delivered
100500,R106,Mohandessin,2026-03-17 11:42:00,2026-03-17 12:02:29.731505,2026-03-17 12:01:28.388441,C1118,4.3,card,434.77,01176862200,delivered
101921,R35,Zamalek,2026-03-17 13:15:00,2026-03-17 13:54:29.178746,2026-03-17 13:52:52.308700,C1161,7.2,cash,265.11,01050369952,delivered
102506,R14,Dokki,2026-03-17 13:47:00,2026-03-17 14:35:55.152305,2026-03-17 14:40:46.972657,C1158,10.9,cash,280.02,01246466288,delivered
101252,R141,maadi,2026-03-17 14:25:00,2026-03-17 15:09:31.825862,2026-03-17 15:05:29.710340,C1120,6.3,card,279.33,01030676663,delivered
101801,R70,El Maadi,2026-03-17 14:36:00,2026-03-17 15:25:43.860424,2026-03-17 15:24:06.376398,C1067,10.3,cash,293.8,01129019853,delivered
100914,R17,El Maadi,2026-03-17 15:10:00,2026-03-17 15:40:05.786231,2026-03-17 15:40:53.930316,C1198,4.8,wallet,195.55,1168548193,delivered
101904,R71,Dokki,2026-03-17 15:33:00,2026-03-17 16:30:03.872508,2026-03-17 16:29:41.399339,C1175,11.3,card,235.09,01018073727,delivered
100473,R53,Mohandessin,2026-03-17 16:07:00,2026-03-17 16:17:00.000000,2026-03-17 16:15:00.000000,C1167,1.3,cash,169.67,01108713299,delivered
100697,R118,Zamalek,2026-03-17 16:16:00,2026-03-17 16:42:11.604677,2026-03-17 16:37:26.995228,C1083,1.6,card,271.84,01297330673,delivered
101701,R7,Nasr City,2026-03-17 16:45:00,2026-03-17 17:27:25.693774,2026-03-17 17:28:21.031078,C1088,10.3,card,368.6,01542061222,delivered
101318,R25,Maadi,2026-03-17 17:06:00,2026-03-17 17:31:30.846194,2026-03-17 17:29:30.705909,C1036,2.4,card,405.49,01270235844,delivered
101831,R94,Dokki,2026-03-17 17:18:00,2026-03-17 17:46:14.396194,2026-03-17 17:51:01.782011,C1014,3.6,wallet,103.96,01598166757,delivered
101832,R148,Mohandessin,2026-03-17 17:19:00,2026-03-17 17:41:25.928495,,C1040,4.4,cash,328.51,01068116360,cancelled
100862,R119,Heliopolis,2026-03-17 17:28:00,2026-03-17 17:57:18.186077,2026-03-17 17:54:48.858411,C1170,7.6,cash,310.98,01158813297,delivered
102183,R60,Zamalek,2026-03-17 19:25:00,2026-03-17 19:51:55.196921,2026-03-17 19:53:26.520708,C1061,3.0,wallet,200.52,01285913472,delivered
102668,R25,Nasr City,2026-03-17 20:09:00,2026-03-17 20:48:48.018634,2026-03-17 20:49:23.280171,C1171,7.3,cash,116.14,01119493654,delivered
101076,R53,Heliopolis,2026-03-17 20:35:00,2026-03-17 21:10:58.520534,2026-03-17 21:06:32.996124,C1149,5.2,cash,348.01,01521394253,delivered
102137,R105,Nasr City,2026-03-17 20:38:00,2026-03-17 21:14:03.526487,2026-03-17 21:16:14.450082,C1192,7.7,cash,229.85,01097936623,delivered
100386,R84,Maadi,2026-03-17 20:44:00,2026-03-17 21:11:39.967613,2026-03-17 21:11:21.661332,C1115,5.4,cash,226.7,01157589908,delivered
101240,R145,Zamalek,2026-03-17 21:03:00,2026-03-17 21:23:25.423950,2026-03-17 21:20:15.609463,C1109,1.7,wallet,67.57,01299142683,delivered
101143,R34,Maadi,2026-03-17 21:05:00,2026-03-17 21:51:02.012280,2026-03-17 21:48:37.956516,C1044,8.1,cash,348.16,01540542088,delivered
101045,R56,Heliopolis,2026-03-17 21:08:00,2026-03-17 21:48:16.290580,2026-03-17 21:44:28.907075,C1166,5.1,cash,305.24,01105350949,delivered
101095,R125,Dokki,2026-03-17 21:19:00,2026-03-17 21:46:53.800618,2026-03-17 21:49:59.356596,C1110,4.4,cash,402.19,01536693851,delivered
101901,R110,Dokki,2026-03-17 21:21:00,2026-03-17 21:58:01.768200,2026-03-17 21:58:28.659695,C1145,8.6,card,287.51,01189833796,delivered
102289,R25,Mohandessin,2026-03-17 21:29:00,2026-03-17 22:01:09.662471,2026-03-17 22:04:54.355975,C1102,8.6,cash,233.76,01568369186,delivered
100850,R31,Heliopolis,2026-03-17 21:53:00,2026-03-17 22:22:08.240524,2026-03-17 22:24:12.043926,,9.5,card,375.12,015-8429-1799,delivered
101940,R56,Nasr City,2026-03-18 07:01:00,2026-03-18 07:31:53.061313,2026-03-18 07:32:13.797460,,6.4,cash,430.42,01165975769,delivered
102142,R73,Nasr City,2026-03-18 07:30:00,2026-03-18 08:00:50.974688,2026-03-18 08:02:53.002471,C1174,7.0,cash,313.6,01598462027,delivered
101220,R76,Zamalek,2026-03-18 08:09:00,2026-03-18 08:51:12.474655,2026-03-18 08:47:58.520516,C1193,8.6,cash,341.6,01148391130,delivered
102055,R138,Dokki,2026-03-18 08:52:00,2026-03-18 09:22:09.843874,2026-03-18 09:20:52.629153,C1066,4.8,card,156.29,01033879619,delivered
100385,R132,Heliopolis,2026-03-18 09:19:00,2026-03-18 10:08:00.862380,2026-03-18 10:09:55.978064,C1169,11.5,card,335.53,01192237821,delivered
101602,R6,Mohandessin,2026-03-18 09:24:00,2026-03-18 09:47:50.718389,2026-03-18 09:47:47.813147,,3.6,card,124.28,01559753179,delivered
101716,R138,Mohandessin,2026-03-18 10:25:00,2026-03-18 10:41:24.867175,2026-03-18 10:39:41.108924,C1188,2.7,card,106.09,01544240532,delivered
100119,R46,El Maadi,2026-03-18 10:34:00,2026-03-18 10:59:17.596884,2026-03-18 11:03:33.008885,C1090,5.6,wallet,66.97,01550877919,delivered
100841,R26,Heliopolis,2026-03-18 11:14:00,2026-03-18 11:51:52.685476,2026-03-18 11:50:47.709932,C1126,8.0,cash,360.9,1265402043,delivered
100046,R126,Nasr City,2026-03-18 11:29:00,2026-03-18 11:58:43.376028,2026-03-18 12:01:31.724711,C1093,4.7,cash,154.57,01563273294,delivered
102904,R133,Nasr City,2026-03-18 12:12:00,2026-03-18 13:02:31.967814,2026-03-18 13:06:34.411716,,11.4,card,191.63,01544903621,delivered
102090,R81,Dokki,2026-03-18 12:54:00,2026-03-18 13:26:51.087137,2026-03-18 13:31:13.575078,C1002,7.9,cash,429.05,1212919239,delivered
100627,R21,Heliopolis,2026-03-18 13:16:00,2026-03-18 14:07:41.427581,2026-03-18 14:08:48.003829,C1116,11.9,wallet,295.95,010110044,delivered
101927,R46,Nasr City,2026-03-18 13:19:00,2026-03-18 14:06:46.282011,2026-03-18 14:05:48.925427,C1111,9.0,cash,79.9,01237500032,delivered
100127,R107,Dokki,2026-03-18 13:19:00,2026-03-18 14:08:37.119155,2026-03-18 14:06:37.959537,,11.7,cash,138.07,01256325343,delivered
102837,R126,Nasr City,2026-03-18 13:44:00,2026-03-18 14:26:26.825722,2026-03-18 14:29:38.663044,C1169,10.5,card,352.22,01571125781,delivered
100546,R44,Dokki,2026-03-18 13:57:00,2026-03-18 14:28:03.096703,2026-03-18 14:23:50.002263,,1.6,wallet,339.58,01285369845,delivered
102400,R110,Maadi,2026-03-18 14:33:00,2026-03-18 14:43:31.509947,2026-03-18 14:42:37.116130,C1106,2.3,card,409.76,015-8196-4867,delivered
100185,R147,Zamalek,2026-03-18 14:47:00,2026-03-18 15:09:56.436131,2026-03-18 15:07:14.498024,C1029,1.7,card,61.94,01268329674,delivered
102707,R112,Dokki,2026-03-18 16:27:00,2026-03-18 17:09:55.063676,2026-03-18 17:13:58.378365,C1000,7.1,cash,358.17,01077073354,delivered
102165,R15,Mohandessin,2026-03-18 16:30:00,2026-03-18 17:21:00.382600,2026-03-18 17:21:08.056112,C1196,10.8,cash,294.01,01176506655,delivered
102818,R10,Nasr City,2026-03-18 16:35:00,2026-03-18 17:23:28.013812,2026-03-18 17:22:30.735450,C1012,10.2,cash,216.64,01211015005,delivered
101521,R53,Zamalek,2026-03-18 17:27:00,2026-03-18 18:17:20.611352,2026-03-18 18:12:39.244195,C1101,8.9,wallet,165.72,01169937389,delivered
100301,R79,Dokki,2026-03-18 17:39:00,2026-03-18 18:08:39.830163,2026-03-18 18:05:12.071331,C1157,3.8,card,306.35,01030256995,delivered
102637,R40,Nasr City,2026-03-18 18:28:00,2026-03-18 18:47:32.783670,2026-03-18 18:50:56.857273,C1037,4.5,cash,303.3,010845536,delivered
101667,R56,Maadi,2026-03-18 18:54:00,2026-03-18 19:21:48.428617,2026-03-18 19:25:16.690984,C1064,11.2,card,439.05,01537894,delivered
101748,R127,Mohandessin,2026-03-18 19:58:00,2026-03-18 20:13:16.546676,2026-03-18 20:11:16.086885,C1193,1.5,cash,143.85,01100308101,delivered
101653,R75,Zamalek,2026-03-18 20:34:00,2026-03-18 21:20:17.785011,2026-03-18 21:21:54.660404,C1031,9.1,cash,118.16,01088207794,delivered
101047,R12,Heliopolis,2026-03-18 21:01:00,2026-03-18 21:42:46.598561,2026-03-18 21:46:09.783767,C1168,9.0,card,187.34,01112136259,delivered
100353,R149,Mohandessin,2026-03-18 22:10:00,2026-03-18 22:49:53.669981,2026-03-18 22:52:16.209677,C1092,10.5,wallet,376.59,01116311187,delivered
101684,R40,Nasr City,2026-03-18 22:49:00,2026-03-18 23:34:14.081948,2026-03-18 23:37:44.083036,C1096,9.8,card,300.01,01265436856,delivered
102370,R86,Heliopolis,2026-03-18 22:53:00,2026-03-18 23:22:33.920389,2026-03-18 23:21:38.658823,C1020,5.8,card,296.22,01127166422,delivered
101378,R86,Heliopolis,2026-03-19 07:28:00,2026-03-19 07:58:42.255733,2026-03-19 07:59:42.278502,,5.9,cash,64.85,01504414243,delivered
100188,R17,Zamalek,2026-03-19 07:36:00,2026-03-19 08:15:31.709682,2026-03-19 08:12:44.881033,C1044,7.7,card,356.77,01524475793,delivered
102103,R96,Nasr City,2026-03-19 08:28:00,2026-03-19 08:38:00.000000,2026-03-19 08:40:17.517393,C1170,2.1,wallet,215.02,1516874042,delivered
102344,R71,Heliopolis,2026-03-19 08:29:00,2026-03-19 09:11:44.556073,2026-03-19 09:10:22.862856,C1070,6.0,cash,142.41,01298738315,delivered
102595,R135,Nasr City,2026-03-19 09:42:00,2026-03-19 10:07:31.271637,2026-03-19 10:08:19.434346,C1056,3.9,cash,163.8,01521970816,delivered
102007,R77,Heliopolis,2026-03-19 09:54:00,2026-03-19 10:37:24.916988,2026-03-19 10:34:15.092117,C1180,8.7,card,388.66,01295779319,delivered
101298,R109,Nasr City,2026-03-19 10:30:00,2026-03-19 11:08:38.001464,2026-03-19 11:07:43.767787,C1143,4.3,wallet,290.97,01012293389,delivered
100290,R62,maadi,2026-03-19 10:31:00,2026-03-19 10:44:49.965117,2026-03-19 10:45:16.900109,C1094,5.0,cash,423.52,01554985146,delivered
102272,R30,Dokki,2026-03-19 10:36:00,2026-03-19 11:13:32.566933,2026-03-19 11:17:57.300784,C1185,10.4,card,312.99,01565252800,delivered
100620,R37,Maadi,2026-03-19 11:02:00,2026-03-19 11:28:13.966719,2026-03-19 11:26:42.897431,C1068,1.5,wallet,106.34,01047039304,delivered
102997,R127,Nasr City,2026-03-19 11:22:00,2026-03-19 11:45:59.896113,2026-03-19 11:42:26.236957,,4.1,cash,385.73,01212250913,delivered
102458,R3,Dokki,2026-03-19 11:34:00,2026-03-19 12:02:10.993523,2026-03-19 11:57:58.901640,C1014,7.5,cash,406.02,01572158086,delivered
100782,R110,Maadi,2026-03-19 11:38:00,2026-03-19 12:26:15.688345,2026-03-19 12:31:13.608888,C1025,11.3,cash,422.62,01045544750,delivered
100566,R138,Dokki,2026-03-19 12:06:00,2026-03-19 12:44:09.870454,2026-03-19 12:43:49.109050,C1048,7.3,wallet,193.6,01265129571,delivered
102537,R63,El Maadi,2026-03-19 12:20:00,2026-03-19 12:44:04.359792,2026-03-19 12:42:36.903542,C1145,4.8,card,196.17,01172108685,delivered
102879,R148,Mohandessin,2026-03-19 12:38:00,2026-03-19 12:57:01.586759,2026-03-19 13:01:30.395136,C1095,1.2,cash,330.58,01193959059,delivered
102910,R113,Maadi,2026-03-19 13:32:00,2026-03-19 14:23:10.812002,2026-03-19 14:22:45.469887,C1025,11.6,card,203.51,01530207454,delivered
100666,R146,Nasr City,2026-03-19 13:53:00,2026-03-19 14:47:57.750396,2026-03-19 14:46:43.879404,C1024,9.6,card,422.4,01149296968,delivered
100189,R59,Dokki,2026-03-19 13:57:00,2026-03-19 14:36:28.441266,2026-03-19 14:32:18.578485,C1064,6.1,cash,431.75,01097726065,delivered
102384,R7,Nasr City,2026-03-19 14:22:00,2026-03-19 14:45:32.899050,2026-03-19 14:49:38.552221,,3.0,card,408.56,01224269576,delivered
100336,R70,Maadi,2026-03-19 14:24:00,2026-03-19 15:13:33.236144,2026-03-19 15:13:55.548437,C1017,9.6,cash,442.63,01114165642,delivered
101179,R35,Nasr City,2026-03-19 14:47:00,2026-03-19 15:07:31.087540,2026-03-19 15:10:37.508844,,1.6,card,137.95,01003260772,delivered
101059,R35,Heliopolis,2026-03-19 14:47:00,2026-03-19 15:28:49.596103,2026-03-19 15:31:45.949544,C1084,9.0,cash,411.08,01138810017,delivered
102853,R10,Dokki,2026-03-19 15:00:00,2026-03-19 15:44:30.607735,,C1003,10.5,cash,423.9,01056484442,cancelled
101518,R3,Maadi,2026-03-19 15:22:00,2026-03-19 15:59:48.430831,,C1073,5.8,cash,196.54,1108590083,cancelled
101958,R25,Dokki,2026-03-19 15:51:00,2026-03-19 16:39:50.119982,2026-03-19 16:36:36.187676,C1191,10.1,wallet,443.58,01526249574,delivered
102101,R83,El Maadi,2026-03-19 15:53:00,2026-03-19 16:17:55.917750,2026-03-19 16:21:32.912737,C1036,6.3,cash,304.47,01212408315,delivered
102288,R92,Dokki,2026-03-19 17:24:00,2026-03-19 17:47:17.560451,2026-03-19 17:44:34.617866,C1016,4.8,card,220.8,01163290703,delivered
101939,R148,Nasr City,2026-03-19 18:01:00,2026-03-19 18:46:09.978269,2026-03-19 18:46:13.032591,C1152,11.4,card,360.11,01266130318,delivered
101455,R20,Dokki,2026-03-19 18:37:00,2026-03-19 19:20:32.055578,2026-03-19 19:16:41.832484,C1063,11.9,wallet,236.61,01531761051,delivered
100607,R10,Nasr City,2026-03-19 18:40:00,2026-03-19 19:22:58.196715,2026-03-19 19:24:23.645963,C1018,11.8,card,387.78,1126039359,delivered
100651,R116,Mohandessin,2026-03-19 18:52:00,2026-03-19 19:25:35.870892,2026-03-19 19:22:50.566122,C1016,6.6,cash,295.89,01080774213,delivered
101989,R123,Heliopolis,2026-03-19 19:25:00,2026-03-19 20:01:14.946120,2026-03-19 19:58:55.142437,C1177,9.8,cash,207.21,01572981058,delivered
100572,R46,Nasr City,2026-03-19 20:00:00,2026-03-19 20:41:06.912349,2026-03-19 20:42:44.233929,C1156,8.3,cash,336.74,01271378663,delivered
101900,R148,Maadi,2026-03-19 20:27:00,2026-03-19 21:01:46.567092,2026-03-19 20:56:51.343501,C1053,3.0,cash,356.75,01129894115,delivered
101349,R36,Nasr City,2026-03-19 20:39:00,2026-03-19 21:03:41.228185,2026-03-19 21:01:12.459646,C1187,3.6,cash,268.74,01278323863,delivered
101285,R134,Zamalek,2026-03-19 21:32:00,2026-03-19 22:05:32.225799,2026-03-19 22:04:53.588395,C1136,3.9,card,344.7,01001924288,delivered
101916,R93,Zamalek,2026-03-19 21:34:00,2026-03-19 22:22:10.584419,2026-03-19 22:21:26.473457,C1124,11.6,cash,351.99,01558951426,delivered
100490,R126,Nasr City,2026-03-19 22:05:00,2026-03-19 22:54:22.631375,2026-03-19 22:53:29.004070,C1118,10.2,wallet,141.63,01092546933,delivered
100918,R82,Dokki,2026-03-19 22:52:00,2026-03-19 23:13:04.815484,2026-03-19 23:17:50.483604,C1137,2.3,card,311.86,01584094608,delivered
101311,R115,Nasr City,2026-03-20 07:52:00,2026-03-20 08:14:32.708226,2026-03-20 08:14:56.339182,C1196,3.9,cash,405.49,01597489877,delivered
100832,R88,Dokki,2026-03-20 08:59:00,2026-03-20 09:45:01.806580,2026-03-20 09:41:43.319961,C1091,9.8,cash,132.33,01596319605,delivered
102399,R113,Maadi,2026-03-20 10:00:00,2026-03-20 10:11:17.085160,2026-03-20 10:15:00.966111,C1101,1.2,cash,359.74,01152939801,delivered
100663,R13,Dokki,2026-03-20 10:04:00,2026-03-20 10:54:22.705981,2026-03-20 10:49:58.950527,C1104,10.3,cash,399.32,01179323740,delivered
100943,R79,Maadi,2026-03-20 10:10:00,2026-03-20 10:32:35.686875,2026-03-20 10:36:31.248905,C1039,3.5,cash,372.27,0110220,delivered
100204,R75,Nasr City,2026-03-20 10:20:00,2026-03-20 11:10:56.436685,2026-03-20 11:06:58.542846,C1139,10.0,card,289.95,01138051800,delivered
100345,R120,Nasr City,2026-03-20 10:21:00,2026-03-20 10:47:40.967761,2026-03-20 10:51:48.090710,C1158,4.2,card,223.23,01611029692,delivered
101608,R114,Mohandessin,2026-03-20 10:31:00,2026-03-20 11:07:33.505634,2026-03-20 11:10:19.262209,C1064,9.2,cash,370.55,01260428178,delivered
100905,R127,Nasr City,2026-03-20 12:16:00,2026-03-20 12:35:22.717310,2026-03-20 12:32:28.472447,C1123,1.4,cash,113.69,01286824866,delivered
100880,R56,Heliopolis,2026-03-20 13:02:00,2026-03-20 13:41:26.056514,2026-03-20 13:43:25.013890,C1180,9.5,cash,311.55,010-2683-6766,delivered
102082,R73,Nasr City,2026-03-20 13:24:00,2026-03-20 14:03:39.659079,2026-03-20 14:02:32.312176,C1195,5.4,cash,380.81,01208524075,delivered
101729,R112,Heliopolis,2026-03-20 13:52:00,2026-03-20 14:29:30.770758,2026-03-20 14:31:38.760853,C1147,7.5,card,248.97,01264243048,delivered
102747,R86,Zamalek,2026-03-20 14:09:00,2026-03-20 14:43:31.638330,2026-03-20 14:39:33.224805,C1047,8.1,cash,161.94,01549204137,delivered
101784,R56,Mohandessin,2026-03-20 15:03:00,2026-03-20 15:57:19.706205,2026-03-20 15:55:55.209976,C1127,11.0,cash,257.15,1193869537,delivered
102907,R94,Nasr City,2026-03-20 15:18:00,2026-03-20 16:03:50.998997,,C1060,11.4,card,109.71,012827376,cancelled
101341,R11,Nasr City,2026-03-20 15:37:00,2026-03-20 16:05:31.732288,2026-03-20 16:05:37.631395,C1058,3.4,card,240.86,01319197671,delivered
102318,R17,Maadi,2026-03-20 15:59:00,2026-03-20 16:10:56.186404,2026-03-20 16:11:08.997129,C1042,3.0,card,207.28,01091844541,delivered
100233,R63,Maadi,2026-03-20 16:13:00,2026-03-20 16:48:42.730816,2026-03-20 16:46:30.626367,C1012,5.7,wallet,359.72,01250573522,delivered
101396,R48,Nasr City,2026-03-20 16:22:00,2026-03-20 16:49:55.244225,2026-03-20 16:50:16.138144,C1079,4.3,cash,416.34,015219081,delivered
102643,R122,maadi,2026-03-20 16:28:00,2026-03-20 16:45:57.618464,2026-03-20 16:44:56.471969,C1124,1.0,wallet,153.7,01227471229,delivered
101172,R134,Dokki,2026-03-20 16:49:00,2026-03-20 17:39:16.852201,,C1177,11.5,cash,303.03,01207572521,cancelled
102680,R129,Zamalek,2026-03-20 16:57:00,2026-03-20 17:30:11.174543,2026-03-20 17:29:47.488234,C1061,8.8,card,222.63,01568148129,delivered
100220,R140,Nasr City,2026-03-20 17:17:00,2026-03-20 17:42:03.744558,2026-03-20 17:39:15.773551,,2.4,cash,156.13,01123633560,delivered
102437,R16,Dokki,2026-03-20 17:20:00,2026-03-20 18:06:26.223902,2026-03-20 18:02:38.725795,,8.2,wallet,315.48,01157601620,delivered
100792,R72,Dokki,2026-03-20 17:32:00,2026-03-20 17:55:56.933558,2026-03-20 17:58:48.926333,C1061,5.2,card,288.21,01176384968,delivered
